CSI_DATA,38332,80:af:ca:27:52:2a,-54,11,0,0,0,0,0,0,0,0,0,-97,0,11,2,503030501,0,83,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,5,7,8,8,9,9,11,8,11,8,12,8,11,7,10,6,9,5,8,4,6,2,4,1,2,-1,0,-2,-2,-3,-3,-5,-5,-6,-7,-7,-8,-9,-9,-10,-11,-11,-11,-12,-12,-12,-12,-11,-11,0,0,-8,-8,-6,-6,-4,-4,-2,-2,0,1,1,3,3,5,4,6,5,7,6,8,7,9,7,9,7,9,7,9,6,9,6,8,6,7,4,5,3,3,2,1,1,-1,0,-4,-1,-6,-2,-8,-3,-10,-3,-10,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,38333,80:af:ca:27:52:2a,-54,11,0,0,0,0,0,0,0,0,0,-97,0,11,2,503054248,0,83,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,-14,0,-14,0,-13,0,-10,0,-7,0,-5,1,-2,1,0,1,3,2,5,2,7,2,10,2,10,3,10,3,10,3,12,3,10,3,10,2,9,2,7,1,6,0,3,0,1,-1,-1,-3,-4,-3,-7,0,0,-6,-12,-7,-13,-8,-15,-8,-15,-8,-14,-7,-13,-7,-12,-6,-10,-5,-8,-4,-6,-3,-4,-2,-2,0,0,0,3,0,4,2,6,3,9,3,10,4,12,4,13,5,13,5,13,5,12,4,10,3,9,3,6,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,38334,80:af:ca:27:52:2a,-54,11,0,0,0,0,0,0,0,0,0,-97,0,11,2,503062804,0,83,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,6,1,9,2,11,1,13,1,14,1,15,1,14,1,13,1,12,1,11,0,9,0,6,0,4,-1,1,-2,0,-2,-2,-3,-5,-4,-7,-5,-9,-6,-11,-7,-13,-7,-14,-8,-16,-9,-15,-8,-15,0,0,-7,-11,-5,-9,-4,-7,-2,-3,-1,-1,1,2,2,4,3,6,4,8,5,8,6,10,6,10,6,10,6,10,6,10,6,9,6,8,4,7,3,4,2,2,1,0,-1,-2,-2,-5,-3,-7,-4,-8,-4,-9,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,38335,80:af:ca:27:52:2a,-54,11,0,0,0,0,0,0,0,0,0,-97,0,11,2,503074759,0,83,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,-1,13,0,11,-1,7,-1,4,0,0,0,-1,0,-4,0,-6,0,-9,0,-12,0,-12,0,-13,0,-12,0,-14,0,-13,0,-12,0,-12,0,-10,0,-7,0,-6,0,-2,0,0,-1,4,-2,6,0,0,-4,12,-4,15,-5,17,-5,17,-5,16,-5,15,-4,14,-4,12,-3,10,-2,7,-1,5,0,2,0,0,1,-1,3,-4,4,-6,6,-8,7,-9,8,-10,9,-11,10,-12,10,-12,9,-11,8,-10,7,-8,5,-6,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,38336,80:af:ca:27:52:2a,-54,11,1,1,1,1,1,0,0,0,0,-97,0,11,2,503085618,0,83,1,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,6,-8,6,-8,5,-6,4,-5,3,-3,1,-1,0,0,-1,1,-3,3,-4,4,-5,5,-6,6,-7,6,-8,7,-8,7,-8,7,-8,6,-6,6,-6,5,-5,4,-3,3,-2,1,0,0,1,0,2,-1,4,-3,0,0,6,-5,8,-5,8,-5,8,-6,8,-6,8,-5,8,-5,6,-5,5,-4,4,-3,2,-3,1,-1,0,-1,-2,-1,-3,0,-5,0,-6,0,-7,0,-8,0,-8,0,-8,0,-8,0,-7,0,-6,0,-6,0,-5,0,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,38337,80:af:ca:27:52:2a,-54,11,0,0,0,0,0,0,0,0,0,-97,0,11,2,503097298,0,83,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,9,5,11,5,12,7,12,7,12,7,12,7,11,6,9,5,8,5,6,4,4,2,2,2,0,0,-2,-1,-4,-2,-6,-2,-8,-4,-10,-4,-11,-4,-14,-5,-14,-5,-16,-6,-16,-6,-14,-6,0,0,-11,-4,-8,-3,-6,-2,-3,-1,0,1,3,1,5,2,7,3,9,4,9,4,10,5,10,5,10,5,11,5,10,5,9,4,8,3,7,3,5,1,3,0,0,-1,-2,-3,-4,-4,-6,-6,-7,-7,-8,-8,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,38338,80:af:ca:27:52:2a,-55,11,1,1,1,1,1,0,0,0,0,-97,0,11,2,503107200,0,83,1,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-8,1,-7,1,-6,0,-5,0,-4,0,-2,0,-1,0,0,-1,2,-1,3,-1,4,-2,5,-2,6,-2,7,-3,7,-3,7,-3,7,-3,6,-3,5,-2,4,-2,3,-1,2,-1,0,0,0,0,-2,0,-3,1,0,0,-5,2,-6,3,-7,3,-7,3,-7,3,-7,3,-6,3,-5,2,-5,2,-3,1,-2,1,-1,0,0,0,1,0,2,0,3,-1,4,-1,4,-1,5,-2,5,-2,5,-2,5,-2,4,-1,4,-1,3,-1,3,-1,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,38339,80:af:ca:27:52:2a,-55,11,0,0,0,0,0,0,0,0,0,-97,0,11,2,503117075,0,83,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,-1,9,-1,11,-1,13,-2,12,-3,13,-3,13,-3,11,-3,10,-2,9,-2,7,-2,4,-2,3,-1,0,-1,-2,0,-4,0,-6,1,-8,2,-10,2,-11,2,-13,3,-14,4,-16,3,-16,3,-15,0,0,2,-11,1,-9,0,-6,-1,-3,-2,-1,-3,2,-4,4,-5,6,-6,7,-6,8,-7,9,-7,9,-8,9,-8,10,-8,9,-7,8,-6,8,-5,7,-4,5,-2,4,0,2,2,0,4,-1,6,-2,7,-3,8,-3,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,38340,80:af:ca:27:52:2a,-55,11,1,1,1,1,1,0,0,0,0,-97,0,11,2,503126629,0,83,1,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,8,-1,6,-1,4,-1,2,-1,0,-1,-1,-1,-4,-1,-5,-1,-7,-1,-8,-1,-9,-1,-10,-1,-10,-1,-10,-1,-10,-1,-9,-1,-8,-1,-6,-1,-5,0,-2,0,-1,0,1,0,2,0,4,0,0,1,7,1,8,1,9,1,9,1,9,1,9,1,8,1,7,1,6,1,4,0,2,0,1,0,0,0,-2,0,-3,0,-5,0,-6,0,-6,0,-7,0,-7,0,-7,0,-6,0,-6,0,-6,0,-5,0,-4,0,0,0,0,0,0,0,0,0,0]"
CSI_DATA,38341,80:af:ca:27:52:2a,-54,11,0,0,0,0,0,0,0,0,0,-97,0,11,2,503137607,0,83,0,128,0,"[0,0,0,0,0,0,0,0,0,0,0,0,-8,11,-9,10,-8,9,-7,7,-6,4,-4,2,-3,0,-1,-3,0,-5,0,-7,0,-9,1,-11,1,-11,2,-11,1,-11,1,-13,1,-11,0,-11,0,-10,0,-8,0,-7,0,-4,0,-1,0,1,0,4,0,7,0,0,2,12,2,15,3,15,3,15,3,15,3,14,3,12,3,10,2,7,1,5,0,3,0,0,0,0,0,-3,-1,-5,-2,-7,-3,-10,-3,-11,-3,-12,-4,-13,-5,-13,-5,-12,-4,-11,-4,-11,-3,-8,-3,-6,0,0,0,0,0,0,0,0,0,0]"
